,profile_name,subscriber,view,video,country,category,since,last_subscriber_30,last_view_30,min_month_earnings,max_month_earnings,2016_views,2017_views,2018_views,2019_views,2020_views,2021_views,2022_views,2023_views,2024_views,2016_subscribers,2017_subscribers,2018_subscribers,2019_subscribers,2020_subscribers,2021_subscribers,2022_subscribers,2023_subscribers,2024_subscribers
659,Rwaad Almamlaka رواد المملكة,591000,183104884,1323,Saudi Arabia (SA),Education,2011,1000,590840,221,1330,0,34549861,15448556,29069175,23553892,36508865,25158157,10110362,8706016,0,130341,94906,111753,67000,101000,58000,13000,15000
660,Bóng đá 360,589000,148775539,256,Saudi Arabia (SA),People & Blogs,2019,-1000,9016,3,20,0,0,0,74545979,40047090,92122879,25530767,8469808,91940984,0,0,0,0,221000,210000,48000,16000,94000
661,John Smith,588000,192811296,1979,Saudi Arabia (SA),Gaming,2014,0,433774,162,975,9525082,21354934,36772947,41676200,29355584,17704014,10417672,16854054,9150809,72285,79493,154784,126438,67000,40000,18000,17000,13000
662,محمد ال سعيد,585000,45113430,92,Saudi Arabia (SA),People & Blogs,2013,0,15477,5,34,0,0,25755907,9669266,4323872,3101206,1312202,681948,269029,0,0,421312,94688,41000,28000,4000,2000,2000
663,بدر الحناكي,582000,302993209,819,Saudi Arabia (SA),Science & Technology,2021,9000,7097989,2660,16000,0,0,0,0,0,0,0,0,302993209,0,0,0,0,0,0,0,0,582000
664,Rahumi Extra,581000,59570594,83,Saudi Arabia (SA),Gaming,2019,4000,407296,152,916,0,0,0,0,0,0,30671696,18658092,10240806,0,0,0,0,0,0,364000,123000,94000
665,Miva Flowers,581000,80468843,438,Saudi Arabia (SA),Howto & Style,2011,0,8393,3,18,61266389,9932414,4361722,1907636,974926,1093069,587442,176712,168533,473919,63089,33904,11088,3000,1000,2000,1000,2000
666,Zamakan زمكان,581000,35629252,81,Saudi Arabia (SA),Entertainment,2018,3000,213026,79,479,0,0,0,2311222,5592720,15166460,6699862,2310207,3548781,0,0,0,107000,132000,193000,94000,21000,34000
667,سعودي أوتو,581000,135068808,2110,Saudi Arabia (SA),Autos & Vehicles,2013,4000,1567774,587,3530,0,16547494,17306671,23638059,13485329,25638219,15488639,12536910,10427487,0,159233,88632,105135,48000,83000,41000,32000,24000
668,اوبلز خلف الكواليس,573000,19036421,51,Saudi Arabia (SA),Gaming,2019,1000,91726,34,206,0,0,0,643362,6729301,4065216,3085440,1747511,2765591,0,0,0,93700,261300,111000,35000,26000,46000
669,Mr Mezo L مستر ميزو,571000,36850224,47,Saudi Arabia (SA),People & Blogs,2012,0,320,0,0,0,20078185,12089959,2778860,1180706,553722,137496,24131,7165,0,393493,146385,41122,6000,6000,4000,3000,3000
670,منوعات تايم,568495,156882220,606,Saudi Arabia (SA),People & Blogs,2015,103410,26180430,9820,58900,0,73095331,83786889,0,0,0,0,0,0,0,206396,362099,0,0,0,0,0,0
671,Shkles L شكلس,568000,2435,0,Saudi Arabia (SA),Entertainment,2015,0,0,0,0,0,2504494,45009113,72346947,30217307,15351957,165429818,2435,0,0,24517,269088,207395,58000,28000,7000,7000,5000
672,عالم كوكي,566000,6267472,91,Saudi Arabia (SA),Education,2018,0,19291,7,43,0,0,20993,11903627,11636339,16973867,93624437,89027222,4916835,0,0,0,0,0,0,562000,9000,5000
673,Mom Tastic By Shamsheera,565000,160179345,629,Saudi Arabia (SA),Howto & Style,2017,0,330493,123,743,0,0,18993613,32161313,23031406,35942149,25394755,14467729,10188380,0,0,152324,163676,88000,101000,41000,15000,4000
674,Video Call,564000,7771148,184,Saudi Arabia (SA),Entertainment,2017,0,467726,175,1050,0,228531,80675800,80376466,613297,29938,879215,25762,7453501,0,0,0,558000,6000,4000,3000,4000,11000
675,Tik Tok Baila,563000,589391,36,Saudi Arabia (SA),Film & Animation,2007,0,50,0,0,0,0,106658505,100366146,207013379,347661,216283,12224,1951,0,0,435067,435067,610000,16000,11000,12000,8000
676,حكم عقلك,562000,56688408,75,Saudi Arabia (SA),Entertainment,2017,0,59651,22,134,0,0,9207,13976082,27073966,10022848,1322142,4085938,198225,0,0,38408,163592,202000,0,524000,3000,35000
677,فراس الشبرمي   Firas Al Shubrumi,559000,50085337,39,Saudi Arabia (SA),People & Blogs,2017,0,78594,29,176,0,2118467,42880011,31971689,1853220,50827209,18476843,1052225,2560091,0,50055,218134,226811,57000,12000,2000,3000,0
678,بن اسحاق,556000,0,0,Saudi Arabia (SA),People & Blogs,2013,-1000,0,0,0,0,20782949,19076934,77012808,37569191,116286878,5770,1371,8277,0,47405,246596,223999,66000,13000,6000,5000,4000
679,Koorama,555000,19104505,175,Saudi Arabia (SA),People & Blogs,2017,1000,2000418,750,4500,0,0,116104013,92800091,23302304,8245,19866,429091,18645685,0,0,389547,144453,9000,11000,7000,3000,33000
680,Abo Kab,554000,113755472,305,Saudi Arabia (SA),Entertainment,2018,3000,1045461,392,2350,0,0,0,0,0,0,0,101431969,12323503,0,0,0,0,0,0,0,514000,40000
681,Shahad Alghamdi78,549000,42174274,237,Saudi Arabia (SA),People & Blogs,2018,1000,157336,59,354,0,0,0,0,0,0,0,0,42174274,0,0,0,0,0,0,0,0,549000
682,Filmmer | فيلمر يتحدّث,546000,33054663,197,Saudi Arabia (SA),Film & Animation,2016,0,47630,17,107,0,0,0,9307550,8718367,8126870,4782251,1378155,741470,0,0,0,257000,142000,102000,42000,5000,2000
683,جوجو عبداللطيف Ja,545000,49794428,175,Saudi Arabia (SA),Entertainment,2017,9000,1788325,670,4019,0,0,0,0,0,0,0,20380892,29413536,0,0,0,0,0,0,0,347000,198000
684,Pascal,543000,575542,42,Saudi Arabia (SA),People & Blogs,2006,-1000,14525,5,32,0,0,181962502,181962502,0,0,0,222811,352731,0,0,0,0,0,553000,7000,3000,0
685,مستر بتيته,543000,250146275,746,Saudi Arabia (SA),general,2016,10000,2469465,926,5560,0,0,0,0,0,0,0,236801650,13344625,0,0,0,0,0,0,0,493000,50000
686,معتصم النهار : القناة الرسمية,542000,254169401,656,Saudi Arabia (SA),Entertainment,2017,0,131447,49,295,0,0,93058970,75110122,55690283,23254019,3876636,1643153,1536218,0,0,204730,187270,87000,50000,7000,1000,5000
687,Special Joker,541000,112700579,854,Saudi Arabia (SA),Gaming,2011,1000,304082,114,684,0,48275868,21953825,13392203,11082677,5372470,3577644,4084291,4961601,0,265908,133400,59692,32000,13000,6000,15000,16000
688,سـجـه Sjh Hd I,537000,208458254,128,Saudi Arabia (SA),Music,2015,0,432800,162,973,0,96592802,67165778,29704487,17143192,26384668,10744520,8206484,5285659,0,219910,141349,70741,33000,47000,14000,7000,4000
689,Omar Explains (‫عمر يشرح‬‎),537000,20442357,16,Saudi Arabia (SA),Education,2010,0,49113,18,110,0,0,10740512,3167461,2484991,2115262,1100833,434210,399088,0,0,402310,110690,28000,2000,2000,6000,2000
690,طلال مشعل فكتور,537000,18569089,78,Saudi Arabia (SA),People & Blogs,2014,-1000,4121,1,9,10517438,1096139,1528077,620445,3611235,5808909,642157,244181,81866,345263,36757,3266,20714,58000,77000,2000,3000,3000
691,رابح صقر | Rabeh Saqer,535000,313601313,569,Saudi Arabia (SA),Music,2011,1000,3191152,1200,7180,75388827,29303340,53993645,45697091,3493695,48251609,46740619,59852149,42274520,155359,50582,94270,94789,9000,56000,25000,31000,19000
692,#كــوالا,534000,456557,200,Saudi Arabia (SA),Comedy,2016,-1000,1054,0,2,0,44440422,79110632,73271948,3803220,53910534,95121,184111,5533,0,113729,315228,94043,15000,8000,5000,4000,3000
693,جَوّ القحطاني   Joe Alqahtani,534000,8481,33,Saudi Arabia (SA),Entertainment,2013,0,67,0,0,70433176,46244968,24188208,0,0,0,0,0,8481,448321,102819,7549,4689,6000,5000,4000,2000,3000
694,سجاد الغريب   Sajad Al Garib,532000,39438959,251,Saudi Arabia (SA),People & Blogs,2013,0,0,0,0,0,2294585,8195181,3298409,7124228,5261080,9600209,2498910,1166357,0,24513,126553,118934,108000,61000,77000,13000,3000
695,Hot News,530000,0,0,Saudi Arabia (SA),Entertainment,2010,0,0,0,0,0,0,0,112351689,21502232,90849457,0,0,0,0,0,0,0,0,0,538000,5000,3000
696,‫وطن عَ وتر (‪Watanawatar‬‏)‬‎,530000,192897070,119,Saudi Arabia (SA),Comedy,2012,0,234870,88,528,0,102455849,25123493,25595573,12491317,12868307,7644630,4491267,2226634,0,273339,87299,76362,31000,47000,12000,3000,0
697,الواقع | 𝐖𝐀𝐐𝐈𝐄,526000,961278579,125849,Saudi Arabia (SA),Film & Animation,2013,4000,5415594,2029,12200,0,0,0,0,0,0,627178459,206064636,128035484,0,0,0,0,0,0,361000,95000,70000
698,Peace Tv,525000,144258449,30774,Saudi Arabia (SA),News & Politics,2014,3750,626044,234,1410,19451749,7251013,22312457,34300026,21530628,35538992,3873584,0,0,53439,12854,100330,141377,96000,102000,19000,0,0
699,Wısam,524000,2095,1,Saudi Arabia (SA),Comedy,2013,0,3,0,0,0,23560241,53506222,16082221,92180839,965437,4261,4613,39,0,71081,291174,153745,25000,6000,5000,3000,3000
700,De St Ro Ye R,522000,123979374,1946,Saudi Arabia (SA),Gaming,2011,0,135317,50,304,75202462,18473951,9800282,5887965,3806546,3524365,2981756,2243013,2059034,345530,86935,49603,18932,8000,7000,3000,2000,1000
701,عين على المجهول,521000,4874218,326,Saudi Arabia (SA),People & Blogs,2016,0,374,0,0,7270175,40371491,25467670,72650079,2352704,849472,643789,349373,219623,41580,190195,230416,58809,11000,3000,2000,3000,3000
702,Mobily,520000,567519893,514,Saudi Arabia (SA),Entertainment,2006,0,554583,207,1250,118639761,67117939,76263430,67218857,54027924,61384527,37758243,42318355,42790857,320211,47215,77114,48460,15000,7000,2000,3000,4000
703,برنامج سيدتي,521000,152515536,31817,Saudi Arabia (SA),Howto & Style,2012,3000,800101,300,1800,28297388,9778378,15522856,16823218,4855770,37897767,14577736,11800535,12961888,52730,30856,68135,73279,22000,145000,56000,37000,36000
704,حفكوف,517000,142673454,1459,Saudi Arabia (SA),News & Politics,2015,7000,2247341,842,5060,0,0,5374341,7454108,3770599,5505286,35978968,46011448,38578704,0,0,0,0,0,0,302000,110000,105000
705,Moe Zein,514000,168013298,187,Saudi Arabia (SA),Music,2012,0,0,0,0,0,2422581,1632954,935628,577162,6558326,37131812,85232265,33522570,0,46782,21383,14035,1100,11600,111100,171000,137000
706,المفتاح,514000,59396202,497,Saudi Arabia (SA),People & Blogs,2017,9000,795254,298,1790,0,2592433,10144800,12735260,31916,17143,4119,44290557,15058732,0,24401,76772,101173,0,0,115000,284000,115000
707,كركوش تيوب Krkosh Tube,513000,174290330,929,Saudi Arabia (SA),Comedy,2017,11000,8470315,3180,19100,0,32793380,8679949,22127317,6010622,35776821,23823439,7514662,37564140,0,107792,30681,122527,51000,88000,39000,7000,67000
708,مستر سعود Mr Saud,510000,143760231,1774,Saudi Arabia (SA),Comedy,2015,5000,2334859,875,5250,0,15493031,26415061,38601383,26954366,10432097,6987020,2556395,16320878,0,74501,133198,138301,78000,27000,13000,2000,44000
709,Tesla Live,508000,1173185,17,Saudi Arabia (SA),People & Blogs,2014,0,70,0,0,201621088,107500164,119956920,81738,1696342,6037559,192416819,1905,812,213988,113526,190675,1189,2000,3000,3000,4000,3000
710,Reva Smith,507000,162659062,932,Saudi Arabia (SA),Howto & Style,2019,-1000,84979,31,191,0,0,0,0,0,82066189,62513907,15216580,2862386,0,0,0,0,0,313000,170000,20000,4000
711,بلايد Blaed,507000,50924737,87,Saudi Arabia (SA),Entertainment,2018,0,15132,5,34,0,0,8399655,18018212,11266877,8075359,4210532,655293,298809,0,0,125818,186182,92000,77000,31000,2000,3000
712,Ar Rahman,507000,2808247,60,Saudi Arabia (SA),general,2021,-1000,6209,2,13,0,0,0,0,0,0,0,58453736,55645489,0,0,0,0,0,0,0,445000,62000
713,Amira's Life | حياة أميره,507000,26534606,136,Saudi Arabia (SA),Film & Animation,2012,-1000,11040,4,24,0,0,10850097,3370667,5659873,4486794,1472695,479314,215166,0,0,297671,60329,98000,50000,9000,4000,4000
714,نواف سند,506000,165968392,1020,Saudi Arabia (SA),Travel & Events,2016,12000,6094343,2290,13700,0,0,0,28797412,26982989,32684638,16999862,29224134,31279357,0,0,0,130000,89000,115000,50000,57000,65000
715,إقرأ ۞ I Read,506000,163316581,4219,Saudi Arabia (SA),Education,2012,0,175288,65,394,0,75774002,19881819,28128232,10381076,13091118,8162370,3791157,4106807,0,200786,84384,96830,37000,49000,20000,7000,11000
716,فيلو للمعلوميات   Medhat Abdo ,503000,5168859,291,Saudi Arabia (SA),People & Blogs,2018,4000,315740,118,710,0,0,0,26280328,13766852,12435448,4005403,55548796,4229624,0,0,0,241000,88000,69000,17000,13000,75000
717,Sevendowngaming,500000,136846749,1757,Saudi Arabia (SA),Gaming,2014,0,31141,11,70,0,53011216,37523267,26736652,9789671,7612591,1120383,747109,305860,0,234585,149966,83449,19000,15000,1000,1000,2000
718,Ama Stalker :),498000,16969315,34,Saudi Arabia (SA),People & Blogs,2013,0,2739,1,6,15468315,4481338,860993,151694,244347,1592608,1862236,99305,578445,451859,63976,2348,3183,3000,6000,3000,3000,2000
719,راكان الشايع | Rakan Al Shaya,498000,50703689,512,Saudi Arabia (SA),Film & Animation,2018,5000,534273,200,1200,0,0,0,3799090,1666664,3732278,14020682,13317490,14167485,0,0,0,76200,30800,49000,153000,96000,93000
720,فاصل,497000,1003980,195,Saudi Arabia (SA),Entertainment,2015,0,379,0,0,184513886,139092785,323588077,17520,75409,76483,83591651,83591651,1003980,115965,96131,198958,12054,2000,111000,5000,4000,2000
721,مطبخ ام اصالة,497000,42140069,1046,Saudi Arabia (SA),Howto & Style,2016,0,35194,13,79,0,8313406,17187936,9124636,3493216,1226804,1686263,694462,413346,0,76887,76887,389000,389000,465000,24000,6000,2000
722,قناة الشيخ أحمد ديدات,495000,72475576,481,Saudi Arabia (SA),Comedy,2008,2000,337099,126,758,0,0,49239141,6193999,3734214,8526121,2327945,2454156,0,0,0,322078,46922,32000,401000,484000,11000,0
723,Rotana Parolier / روتانا البارولي,494000,50151054,160,Saudi Arabia (SA),People & Blogs,2017,0,23176,8,52,0,1480098,14255686,10254586,2090241,13694440,4590624,2341332,1444047,0,19715,137493,115792,18000,145000,39000,13000,6000
724,منصة كواليس,493000,24286921,28,Saudi Arabia (SA),People & Blogs,2015,0,11321,4,25,0,7198608,7557921,4677206,451975,3310943,645616,236696,207956,0,206178,160209,68613,4000,62000,1000,4000,5000
725,شـيـلات Dn,494000,111235942,145,Saudi Arabia (SA),Comedy,2015,1000,423140,158,952,0,4316778,13398305,30568272,11556166,24536926,18755835,962703,7140957,0,22595,111667,136738,65000,97000,39000,11000,11000
726,سلطان الكوميدي,491000,204093613,737,Saudi Arabia (SA),Comedy,2017,1000,815009,305,1830,0,0,7699278,45997682,68853175,44456312,10722803,6937714,19426649,0,0,53013,132987,133000,102000,40000,10000,20000
727,مستر شوت Mr Shoot I,490000,2412560,28,Saudi Arabia (SA),Sports,2014,0,199,0,0,11838500,17581586,10962971,4104446,701739,42808030,17178,4764,9406,191476,164959,110058,45507,3000,6000,5000,5000,3000
728,Cowboy Craft,490000,126973907,386,Saudi Arabia (SA),Gaming,2020,4000,1247159,467,2810,0,0,0,0,0,47678050,38282868,18249842,22763147,0,0,0,0,0,244000,111000,53000,82000
729,مطنوخ M6 No5,488000,11679,1,Saudi Arabia (SA),Comedy,2011,0,5,0,0,788581,11319290,12088013,147168,162343,5719,756,297,224,337129,173914,8133,11176,5000,8000,3000,2000,2000
730,Samira Ahmad,487024,188407911,252,Saudi Arabia (SA),Entertainment,2016,3270,1571070,589,3530,0,38373849,139767773,10266289,0,0,0,0,0,0,88813,370236,27975,0,0,0,0,0
731,Mstre H مالك,486000,69808,3,Saudi Arabia (SA),Comedy,2014,0,7239,2,16,0,0,0,0,15663211,3948683,249750,6158628,13633208,0,0,0,0,383000,48000,6000,6000,67000
732,I Rf Rx,485000,29047277,1182,Saudi Arabia (SA),Gaming,2011,-1000,3045,1,6,7360481,7088109,5316965,1731189,4166301,2650299,239827,443424,50682,136604,124698,63057,38641,96000,37000,5000,1000,5000
733,موحا,483000,147603881,359,Saudi Arabia (SA),People & Blogs,2016,1000,1229435,461,2770,0,4923962,3328342,12725577,21643982,34828849,33428791,19016536,17707842,0,0,0,133000,94000,98000,84000,40000,34000
734,وكالة سوار نيوز   Sewar News Agency,482000,95035462,1122,Saudi Arabia (SA),News & Politics,2017,0,998765,374,2250,0,0,0,0,0,0,0,0,95035462,0,0,0,0,0,0,0,0,482000
735,الاسلام هو السلام,482000,111100361,1324,Saudi Arabia (SA),People & Blogs,2014,0,5059,1,11,46912427,58788227,4306585,4746685,1340347,1642972,1479166,236114,261008,0,316887,92373,53740,6000,7000,7000,1000,0
736,مستر نينجا   Mr.Ninja,482000,107734445,780,Saudi Arabia (SA),Gaming,2016,2000,217389,81,489,0,0,0,0,0,53198936,35412191,15119714,4003604,0,0,0,0,0,283000,116000,60000,23000
737,Sumayah Beauty   سمية بيوتي,480000,24183156,228,Saudi Arabia (SA),Howto & Style,2015,0,2328,0,5,0,0,15676984,5055871,1778276,1118983,410270,93930,48842,0,0,356765,84235,32000,15000,1000,4000,3000
738,ليون Lion L,477000,27476293,164,Saudi Arabia (SA),Gaming,2017,2000,122684,46,276,0,0,0,0,0,0,0,23889015,3587278,0,0,0,0,0,0,0,431000,46000
739,حي المعرفة,476000,1808825,21,Saudi Arabia (SA),Entertainment,2017,0,79239,29,178,0,0,0,4610477,11306864,20595255,35776559,3954065,2881277,0,0,0,0,0,0,454000,22000,0
740,Saudi Roblox,479000,258442672,423,Saudi Arabia (SA),Gaming,2022,18000,12037957,4510,27100,0,0,0,0,0,0,27856447,96095841,134490384,0,0,0,0,0,0,107000,157000,215000
741,Family Alshaki  ديب و ريم,473000,50119642,322,Saudi Arabia (SA),Entertainment,2017,0,14936,5,33,0,0,10051345,5131913,3775272,17557134,8659962,4556450,387566,0,0,164435,59565,115000,95000,26000,15000,2000
742,Abo Hyat Tube,472000,25957116,113,Saudi Arabia (SA),Entertainment,2015,0,3157,1,7,0,99392569,63511341,162903910,0,26212798,112898,428392,59812,0,271479,186685,40836,7000,10000,4000,4000,2000
743,Golden Lion,470090,101717612,132,Saudi Arabia (SA),Entertainment,2015,28140,3193755,1200,7190,101717612,0,0,0,0,0,0,0,0,470090,0,0,0,0,0,0,0,0
744,Abo Al Bis   ابو البيس,468000,167674419,1538,Saudi Arabia (SA),Entertainment,2017,9000,3800095,1430,8550,0,0,0,0,0,0,127634005,27745918,12294496,0,0,0,0,0,0,397000,30000,41000
745,Siyah İnci   اللؤلؤة السوداء,467000,168063265,1440,Saudi Arabia (SA),Film & Animation,2020,4000,1849896,693,4160,0,0,0,0,0,0,0,136234175,31829090,0,0,0,0,0,0,0,378000,89000
746,Lezomy,467000,46324919,412,Saudi Arabia (SA),Gaming,2012,0,3275,1,7,0,0,18267217,22549084,2656729,2119329,458938,185387,88235,0,0,245551,179449,18000,33000,1000,6000,4000
747,عمر زرادية   Omar Zradyh,467000,13794124,27,Saudi Arabia (SA),Gaming,2021,1000,19810,7,44,0,0,0,0,0,8679250,3791713,846400,476761,0,0,0,0,0,399000,57000,5000,6000
748,I Gamer Ksa,465000,47081087,519,Saudi Arabia (SA),Gaming,2014,-1000,19466,0,7,0,14558979,2484061,21503913,5991640,1505556,469088,360442,207408,0,174486,28974,245540,36000,5000,6000,4000,5000
749,دار البلاغ Daralbalagh,466000,50437594,2936,Saudi Arabia (SA),Education,2016,4000,618014,231,1390,0,0,6359751,6456378,9531448,9309746,7964540,3212527,7603204,0,0,60232,66768,111000,63000,63000,44000,58000
750,القوة للدفع الرباعي 4wd,465000,271069030,4023,Saudi Arabia (SA),Autos & Vehicles,2019,6000,6990124,2620,15700,0,0,0,0,0,0,0,125381918,145687112,0,0,0,0,0,0,0,318000,147000
751,اوتاكومان Otakuman,464000,14718116,56,Saudi Arabia (SA),Film & Animation,2013,-1000,6553,2,14,0,0,11482250,5237696,4839220,3300800,478881,10429328,191403,0,0,261263,86737,89000,36000,1000,3000,7000
752,Alan Kiki   آلان كيكي,463000,0,0,Saudi Arabia (SA),Entertainment,2018,0,0,0,0,0,0,3322115,38907724,11164594,53394433,14423639,14423639,0,0,0,58522,273478,83000,71000,11000,7000,5000
753,Vietnam Football,463000,92741983,524,Saudi Arabia (SA),People & Blogs,2019,4000,1128312,423,2540,0,0,0,31370006,55483566,36338690,10524767,4051772,45026818,0,0,0,0,0,0,367000,11000,85000
754,Mysterious,461000,0,0,Saudi Arabia (SA),Science & Technology,2015,0,0,0,0,0,8470040,21800881,18841775,49091226,43443495,193789,113441,43772195,0,85390,210154,184456,5000,10000,4000,4000,4000
755,Bsyazalma | بس يا زلمة,460000,53309768,163,Saudi Arabia (SA),Comedy,2013,0,18216,6,40,0,71450324,42689681,70036705,3413437,3822734,937859,739784,292654,0,254723,152688,42589,6000,6000,0,0,2000
756,منوعات حكواتي   Mnw3at 7kawaty,460000,55053185,70,Saudi Arabia (SA),Howto & Style,2011,0,2159,0,4,0,49010415,3761094,1134250,553005,306567,165350,68381,54123,0,465455,13579,2034,2000,5000,5000,3000,2000
